# Region      : all 
# Cells       : 144375
# Volume      : 2.968402e-04
# Time        	volAverage(p)	volAverage(T)	volAverage(CH4)	volAverage(CO)	volAverage(k)	volAverage(omega)
0.00257       	1.000495e+05	3.234419e+02	5.490601e-02	7.600025e-06	7.414212e-01	3.211410e+03
0.00258       	1.000498e+05	3.234453e+02	5.490593e-02	7.737292e-06	7.406957e-01	3.209661e+03
0.00259       	1.000500e+05	3.234478e+02	5.490588e-02	7.671113e-06	7.399739e-01	3.207823e+03
0.0026        	1.000503e+05	3.234497e+02	5.490585e-02	7.626226e-06	7.392552e-01	3.205917e+03
0.00261       	1.000506e+05	3.234515e+02	5.490582e-02	7.614030e-06	7.385375e-01	3.204250e+03
0.00262       	1.000508e+05	3.234531e+02	5.490578e-02	7.597547e-06	7.378234e-01	3.202303e+03
0.00263       	1.000510e+05	3.234545e+02	5.490574e-02	7.593162e-06	7.371111e-01	3.200654e+03
0.00264       	1.000512e+05	3.234560e+02	5.490570e-02	7.599993e-06	7.363990e-01	3.199033e+03
0.00265       	1.000515e+05	3.234575e+02	5.490566e-02	7.614041e-06	7.356887e-01	3.197390e+03
0.00266       	1.000517e+05	3.234590e+02	5.490562e-02	7.630239e-06	7.349812e-01	3.195469e+03
0.00267       	1.000519e+05	3.234605e+02	5.490557e-02	7.648404e-06	7.342749e-01	3.193898e+03
0.00268       	1.000521e+05	3.234619e+02	5.490553e-02	7.668134e-06	7.335738e-01	3.191707e+03
0.00269       	1.000523e+05	3.234634e+02	5.490548e-02	7.690289e-06	7.328727e-01	3.190206e+03
0.0027        	1.000525e+05	3.234649e+02	5.490544e-02	7.713595e-06	7.321721e-01	3.188704e+03
0.00271       	1.000528e+05	3.234664e+02	5.490540e-02	7.736990e-06	7.314733e-01	3.186991e+03
0.00272       	1.000530e+05	3.234678e+02	5.490536e-02	7.758459e-06	7.307790e-01	3.184891e+03
0.00273       	1.000532e+05	3.234691e+02	5.490532e-02	7.779811e-06	7.300857e-01	3.183350e+03
0.00274       	1.000534e+05	3.234705e+02	5.490528e-02	7.801195e-06	7.293940e-01	3.181541e+03
0.00275       	1.000536e+05	3.234718e+02	5.490524e-02	7.822938e-06	7.287064e-01	3.179667e+03
0.00276       	1.000538e+05	3.234732e+02	5.490520e-02	7.846293e-06	7.280217e-01	3.177764e+03
0.00277       	1.000540e+05	3.234745e+02	5.490515e-02	7.869508e-06	7.273352e-01	3.176560e+03
0.00278       	1.000543e+05	3.234759e+02	5.490511e-02	7.892746e-06	7.266502e-01	3.174887e+03
0.00279       	1.000545e+05	3.234772e+02	5.490507e-02	7.916856e-06	7.259680e-01	3.173028e+03
0.0028        	1.000547e+05	3.234786e+02	5.490502e-02	7.941672e-06	7.252890e-01	3.171251e+03
0.00281       	1.000549e+05	3.234799e+02	5.490498e-02	7.965652e-06	7.246114e-01	3.169588e+03
0.00282       	1.000551e+05	3.234813e+02	5.490493e-02	7.992204e-06	7.239340e-01	3.168068e+03
0.00283       	1.000553e+05	3.234826e+02	5.490489e-02	8.018773e-06	7.232595e-01	3.166286e+03
0.00284       	1.000555e+05	3.234840e+02	5.490484e-02	8.045351e-06	7.225876e-01	3.164623e+03
0.00285       	1.000557e+05	3.234854e+02	5.490480e-02	8.071880e-06	7.219195e-01	3.162694e+03
0.00286       	1.000559e+05	3.234867e+02	5.490476e-02	8.097235e-06	7.212530e-01	3.161019e+03
0.00287       	1.000562e+05	3.234881e+02	5.490471e-02	8.123452e-06	7.205865e-01	3.159606e+03
0.00288       	1.000564e+05	3.234893e+02	5.490467e-02	8.147298e-06	7.199246e-01	3.157662e+03
0.00289       	1.000566e+05	3.234906e+02	5.490463e-02	8.170132e-06	7.192628e-01	3.156225e+03
0.0029        	1.000568e+05	3.234918e+02	5.490459e-02	8.192909e-06	7.186025e-01	3.154618e+03
0.00291       	1.000570e+05	3.234930e+02	5.490455e-02	8.217427e-06	7.179447e-01	3.153029e+03
0.00292       	1.000572e+05	3.234942e+02	5.490451e-02	8.240951e-06	7.172885e-01	3.151311e+03
0.00293       	1.000574e+05	3.234955e+02	5.490446e-02	8.264329e-06	7.166363e-01	3.149472e+03
0.00294       	1.000576e+05	3.234967e+02	5.490442e-02	8.288814e-06	7.159869e-01	3.147728e+03
0.00295       	1.000578e+05	3.234979e+02	5.490438e-02	8.313118e-06	7.153381e-01	3.146322e+03
0.00296       	1.000580e+05	3.234991e+02	5.490434e-02	8.339124e-06	7.146892e-01	3.144911e+03
0.00297       	1.000582e+05	3.235004e+02	5.490430e-02	8.365543e-06	7.140433e-01	3.143216e+03
0.00298       	1.000584e+05	3.235016e+02	5.490426e-02	8.391848e-06	7.134033e-01	3.141063e+03
0.00299       	1.000586e+05	3.235028e+02	5.490421e-02	8.419227e-06	7.127627e-01	3.139749e+03
0.003         	1.000588e+05	3.235041e+02	5.490417e-02	8.446568e-06	7.121220e-01	3.138515e+03
0.00301       	1.000590e+05	3.235054e+02	5.490413e-02	8.473990e-06	7.114897e-01	3.136014e+03
0.00302       	1.000592e+05	3.235066e+02	5.490408e-02	8.502787e-06	7.108539e-01	3.135121e+03
0.00303       	1.000595e+05	3.235079e+02	5.490404e-02	8.533186e-06	7.102192e-01	3.133645e+03
0.00304       	1.000597e+05	3.235094e+02	5.490399e-02	8.565416e-06	7.095861e-01	3.132044e+03
0.00305       	1.000599e+05	3.235107e+02	5.490395e-02	8.586603e-06	7.089537e-01	3.130628e+03
0.00306       	1.000601e+05	3.235120e+02	5.490391e-02	8.610924e-06	7.083259e-01	3.128659e+03
0.00307       	1.000603e+05	3.235133e+02	5.490387e-02	8.630103e-06	7.076990e-01	3.127202e+03
0.00308       	1.000605e+05	3.235145e+02	5.490383e-02	8.652020e-06	7.070767e-01	3.125293e+03
0.00309       	1.000607e+05	3.235157e+02	5.490380e-02	8.671899e-06	7.064576e-01	3.123551e+03
0.0031        	1.000609e+05	3.235169e+02	5.490376e-02	8.698677e-06	7.058378e-01	3.122366e+03
0.00311       	1.000611e+05	3.235181e+02	5.490372e-02	8.718004e-06	7.052182e-01	3.120877e+03
0.00312       	1.000614e+05	3.235194e+02	5.490368e-02	8.749003e-06	7.046031e-01	3.119094e+03
0.00313       	1.000616e+05	3.235207e+02	5.490363e-02	8.784470e-06	7.039868e-01	3.117940e+03
0.00314       	1.000618e+05	3.235221e+02	5.490359e-02	8.814319e-06	7.033739e-01	3.116082e+03
0.00315       	1.000620e+05	3.235235e+02	5.490354e-02	8.842964e-06	7.027639e-01	3.114433e+03
0.00316       	1.000622e+05	3.235248e+02	5.490350e-02	8.878402e-06	7.021553e-01	3.112922e+03
0.00317       	1.000624e+05	3.235262e+02	5.490345e-02	8.912222e-06	7.015473e-01	3.111618e+03
0.00318       	1.000626e+05	3.235276e+02	5.490340e-02	8.944071e-06	7.009420e-01	3.109956e+03
0.00319       	1.000628e+05	3.235290e+02	5.490336e-02	8.972686e-06	7.003381e-01	3.108455e+03
0.0032        	1.000630e+05	3.235304e+02	5.490332e-02	9.002384e-06	6.997351e-01	3.107052e+03
0.00321       	1.000633e+05	3.235318e+02	5.490327e-02	9.032546e-06	6.991346e-01	3.105485e+03
0.00322       	1.000635e+05	3.235333e+02	5.490323e-02	9.073425e-06	6.985404e-01	3.103317e+03
0.00323       	1.000637e+05	3.235349e+02	5.490318e-02	9.113728e-06	6.979446e-01	3.102418e+03
0.00324       	1.000639e+05	3.235366e+02	5.490312e-02	9.169549e-06	6.973500e-01	3.100927e+03
0.00325       	1.000641e+05	3.235386e+02	5.490305e-02	9.249059e-06	6.967583e-01	3.099325e+03
0.00326       	1.000644e+05	3.235413e+02	5.490298e-02	9.359416e-06	6.961677e-01	3.097895e+03
0.00327       	1.000647e+05	3.235436e+02	5.490291e-02	9.345315e-06	6.955779e-01	3.096536e+03
0.00328       	1.000649e+05	3.235455e+02	5.490287e-02	9.300039e-06	6.949913e-01	3.094964e+03
0.00329       	1.000651e+05	3.235471e+02	5.490283e-02	9.287578e-06	6.944064e-01	3.093371e+03
0.0033        	1.000654e+05	3.235486e+02	5.490280e-02	9.289848e-06	6.938244e-01	3.091908e+03
0.00331       	1.000656e+05	3.235500e+02	5.490276e-02	9.294246e-06	6.932476e-01	3.089936e+03
0.00332       	1.000658e+05	3.235515e+02	5.490272e-02	9.313717e-06	6.926665e-01	3.089215e+03
0.00333       	1.000660e+05	3.235529e+02	5.490268e-02	9.337805e-06	6.920919e-01	3.087194e+03
0.00334       	1.000663e+05	3.235544e+02	5.490264e-02	9.358691e-06	6.915160e-01	3.086235e+03
0.00335       	1.000665e+05	3.235558e+02	5.490261e-02	9.373677e-06	6.909399e-01	3.084919e+03
0.00336       	1.000667e+05	3.235572e+02	5.490257e-02	9.399120e-06	6.903674e-01	3.083189e+03
0.00337       	1.000669e+05	3.235586e+02	5.490253e-02	9.425368e-06	6.897984e-01	3.081634e+03
0.00338       	1.000671e+05	3.235599e+02	5.490249e-02	9.442245e-06	6.892312e-01	3.080076e+03
0.00339       	1.000674e+05	3.235613e+02	5.490245e-02	9.466493e-06	6.886653e-01	3.078712e+03
0.0034        	1.000676e+05	3.235627e+02	5.490241e-02	9.494447e-06	6.880989e-01	3.077576e+03
0.00341       	1.000678e+05	3.235642e+02	5.490236e-02	9.539683e-06	6.875363e-01	3.075879e+03
0.00342       	1.000680e+05	3.235658e+02	5.490231e-02	9.587235e-06	6.869768e-01	3.074281e+03
0.00343       	1.000682e+05	3.235675e+02	5.490225e-02	9.632069e-06	6.864166e-01	3.073148e+03
0.00344       	1.000685e+05	3.235692e+02	5.490219e-02	9.688449e-06	6.858587e-01	3.071593e+03
0.00345       	1.000687e+05	3.235711e+02	5.490213e-02	9.741011e-06	6.853013e-01	3.070400e+03
0.00346       	1.000690e+05	3.235731e+02	5.490206e-02	9.805745e-06	6.847487e-01	3.068552e+03
0.00347       	1.000692e+05	3.235753e+02	5.490198e-02	9.894699e-06	6.841951e-01	3.067459e+03
0.00348       	1.000695e+05	3.235781e+02	5.490188e-02	1.001677e-05	6.836434e-01	3.066094e+03
0.00349       	1.000698e+05	3.235816e+02	5.490178e-02	1.014771e-05	6.830966e-01	3.064230e+03
0.0035        	1.000701e+05	3.235851e+02	5.490167e-02	1.020250e-05	6.825474e-01	3.063444e+03
0.00351       	1.000704e+05	3.235880e+02	5.490161e-02	1.016178e-05	6.820026e-01	3.061661e+03
0.00352       	1.000707e+05	3.235903e+02	5.490156e-02	1.010413e-05	6.814606e-01	3.060128e+03
0.00353       	1.000710e+05	3.235923e+02	5.490151e-02	1.008233e-05	6.809221e-01	3.058485e+03
0.00354       	1.000712e+05	3.235941e+02	5.490146e-02	1.007879e-05	6.803806e-01	3.057822e+03
0.00355       	1.000715e+05	3.235959e+02	5.490142e-02	1.008874e-05	6.798395e-01	3.056450e+03
0.00356       	1.000717e+05	3.235975e+02	5.490138e-02	1.010205e-05	6.793031e-01	3.054764e+03
0.00357       	1.000720e+05	3.235992e+02	5.490133e-02	1.012054e-05	6.787674e-01	3.053563e+03
0.00358       	1.000722e+05	3.236009e+02	5.490129e-02	1.015208e-05	6.782349e-01	3.051926e+03
0.00359       	1.000725e+05	3.236027e+02	5.490123e-02	1.018942e-05	6.777031e-01	3.050747e+03
0.0036        	1.000727e+05	3.236045e+02	5.490118e-02	1.022532e-05	6.771741e-01	3.049277e+03
0.00361       	1.000730e+05	3.236064e+02	5.490112e-02	1.027357e-05	6.766465e-01	3.047983e+03
0.00362       	1.000732e+05	3.236084e+02	5.490106e-02	1.032477e-05	6.761205e-01	3.046648e+03
0.00363       	1.000735e+05	3.236105e+02	5.490100e-02	1.037977e-05	6.755954e-01	3.045300e+03
0.00364       	1.000737e+05	3.236129e+02	5.490093e-02	1.045941e-05	6.750745e-01	3.043789e+03
0.00365       	1.000740e+05	3.236158e+02	5.490084e-02	1.057663e-05	6.745519e-01	3.042853e+03
0.00366       	1.000743e+05	3.236185e+02	5.490078e-02	1.058005e-05	6.740311e-01	3.041534e+03
0.00367       	1.000746e+05	3.236206e+02	5.490073e-02	1.054946e-05	6.735175e-01	3.039461e+03
0.00368       	1.000749e+05	3.236225e+02	5.490069e-02	1.053229e-05	6.730051e-01	3.038292e+03
0.00369       	1.000751e+05	3.236241e+02	5.490065e-02	1.052882e-05	6.724901e-01	3.037385e+03
0.0037        	1.000754e+05	3.236258e+02	5.490061e-02	1.054397e-05	6.719768e-01	3.036159e+03
0.00371       	1.000756e+05	3.236274e+02	5.490057e-02	1.056785e-05	6.714663e-01	3.034638e+03
0.00372       	1.000759e+05	3.236291e+02	5.490052e-02	1.059601e-05	6.709564e-01	3.033573e+03
0.00373       	1.000761e+05	3.236308e+02	5.490047e-02	1.062509e-05	6.704504e-01	3.031885e+03
0.00374       	1.000764e+05	3.236325e+02	5.490043e-02	1.064761e-05	6.699446e-01	3.030750e+03
0.00375       	1.000766e+05	3.236342e+02	5.490038e-02	1.068319e-05	6.694386e-01	3.029628e+03
0.00376       	1.000769e+05	3.236358e+02	5.490034e-02	1.070672e-05	6.689380e-01	3.027941e+03
0.00377       	1.000771e+05	3.236375e+02	5.490030e-02	1.073718e-05	6.684350e-01	3.027154e+03
0.00378       	1.000774e+05	3.236391e+02	5.490025e-02	1.076800e-05	6.679367e-01	3.025429e+03
0.00379       	1.000776e+05	3.236407e+02	5.490021e-02	1.079919e-05	6.674400e-01	3.024166e+03
0.0038        	1.000779e+05	3.236424e+02	5.490016e-02	1.083138e-05	6.669421e-01	3.023157e+03
0.00381       	1.000781e+05	3.236440e+02	5.490011e-02	1.086575e-05	6.664493e-01	3.021527e+03
0.00382       	1.000784e+05	3.236457e+02	5.490007e-02	1.090108e-05	6.659558e-01	3.020478e+03
0.00383       	1.000786e+05	3.236473e+02	5.490002e-02	1.093625e-05	6.654638e-01	3.019243e+03
0.00384       	1.000789e+05	3.236490e+02	5.489997e-02	1.097111e-05	6.649737e-01	3.017983e+03
0.00385       	1.000791e+05	3.236506e+02	5.489992e-02	1.100612e-05	6.644863e-01	3.016454e+03
0.00386       	1.000794e+05	3.236523e+02	5.489987e-02	1.104212e-05	6.639991e-01	3.015409e+03
0.00387       	1.000796e+05	3.236540e+02	5.489982e-02	1.109025e-05	6.635135e-01	3.014123e+03
0.00388       	1.000799e+05	3.236559e+02	5.489975e-02	1.114523e-05	6.630317e-01	3.012647e+03
0.00389       	1.000801e+05	3.236580e+02	5.489969e-02	1.120990e-05	6.625513e-01	3.011416e+03
0.0039        	1.000804e+05	3.236602e+02	5.489962e-02	1.128212e-05	6.620704e-01	3.010470e+03
0.00391       	1.000807e+05	3.236630e+02	5.489953e-02	1.139041e-05	6.615920e-01	3.008990e+03
0.00392       	1.000810e+05	3.236656e+02	5.489946e-02	1.145492e-05	6.611171e-01	3.007601e+03
0.00393       	1.000813e+05	3.236679e+02	5.489940e-02	1.146078e-05	6.606416e-01	3.006633e+03
0.00394       	1.000816e+05	3.236699e+02	5.489935e-02	1.147395e-05	6.601679e-01	3.005372e+03
0.00395       	1.000818e+05	3.236717e+02	5.489930e-02	1.149999e-05	6.596946e-01	3.004324e+03
0.00396       	1.000821e+05	3.236736e+02	5.489924e-02	1.156060e-05	6.592242e-01	3.002936e+03
0.00397       	1.000824e+05	3.236757e+02	5.489918e-02	1.162494e-05	6.587553e-01	3.001593e+03
0.00398       	1.000826e+05	3.236778e+02	5.489910e-02	1.169590e-05	6.582865e-01	3.000676e+03
0.00399       	1.000829e+05	3.236802e+02	5.489902e-02	1.177947e-05	6.578213e-01	2.999170e+03
0.004         	1.000832e+05	3.236830e+02	5.489892e-02	1.190295e-05	6.573587e-01	2.997907e+03
0.00401       	1.000835e+05	3.236865e+02	5.489880e-02	1.206769e-05	6.568957e-01	2.996932e+03
0.00402       	1.000838e+05	3.236898e+02	5.489869e-02	1.211238e-05	6.564338e-01	2.995752e+03
0.00403       	1.000842e+05	3.236928e+02	5.489859e-02	1.216287e-05	6.559734e-01	2.994580e+03
0.00404       	1.000845e+05	3.236961e+02	5.489849e-02	1.226105e-05	6.555161e-01	2.993168e+03
0.00405       	1.000848e+05	3.237003e+02	5.489835e-02	1.245077e-05	6.550603e-01	2.991977e+03
0.00406       	1.000852e+05	3.237044e+02	5.489824e-02	1.250261e-05	6.546039e-01	2.991068e+03
0.00407       	1.000855e+05	3.237077e+02	5.489816e-02	1.242805e-05	6.541532e-01	2.989400e+03
0.00408       	1.000859e+05	3.237104e+02	5.489810e-02	1.236560e-05	6.537033e-01	2.988190e+03
0.00409       	1.000862e+05	3.237129e+02	5.489804e-02	1.234311e-05	6.532539e-01	2.987203e+03
0.0041        	1.000865e+05	3.237152e+02	5.489797e-02	1.234691e-05	6.528061e-01	2.986038e+03
0.00411       	1.000868e+05	3.237176e+02	5.489790e-02	1.237509e-05	6.523583e-01	2.984938e+03
0.00412       	1.000871e+05	3.237200e+02	5.489783e-02	1.241666e-05	6.519122e-01	2.983786e+03
0.00413       	1.000874e+05	3.237229e+02	5.489774e-02	1.249463e-05	6.514702e-01	2.982349e+03
0.00414       	1.000877e+05	3.237262e+02	5.489766e-02	1.258968e-05	6.510284e-01	2.981252e+03
0.00415       	1.000880e+05	3.237289e+02	5.489759e-02	1.255365e-05	6.505850e-01	2.980552e+03
0.00416       	1.000883e+05	3.237312e+02	5.489754e-02	1.251205e-05	6.501488e-01	2.978575e+03
0.00417       	1.000886e+05	3.237331e+02	5.489750e-02	1.249242e-05	6.497127e-01	2.977608e+03
0.00418       	1.000888e+05	3.237349e+02	5.489746e-02	1.248239e-05	6.492767e-01	2.976739e+03
0.00419       	1.000891e+05	3.237367e+02	5.489742e-02	1.248544e-05	6.488399e-01	2.975674e+03
0.0042        	1.000894e+05	3.237385e+02	5.489738e-02	1.248802e-05	6.484061e-01	2.974474e+03
0.00421       	1.000896e+05	3.237403e+02	5.489733e-02	1.249423e-05	6.479757e-01	2.973040e+03
0.00422       	1.000899e+05	3.237420e+02	5.489730e-02	1.248910e-05	6.475422e-01	2.972410e+03
0.00423       	1.000901e+05	3.237436e+02	5.489726e-02	1.249071e-05	6.471124e-01	2.971111e+03
0.00424       	1.000904e+05	3.237451e+02	5.489723e-02	1.248779e-05	6.466873e-01	2.969517e+03
0.00425       	1.000906e+05	3.237467e+02	5.489719e-02	1.249337e-05	6.462599e-01	2.968776e+03
0.00426       	1.000908e+05	3.237483e+02	5.489715e-02	1.249691e-05	6.458339e-01	2.967772e+03
0.00427       	1.000911e+05	3.237498e+02	5.489712e-02	1.250137e-05	6.454124e-01	2.966238e+03
0.00428       	1.000913e+05	3.237514e+02	5.489708e-02	1.250989e-05	6.449924e-01	2.965050e+03
0.00429       	1.000916e+05	3.237531e+02	5.489704e-02	1.252000e-05	6.445730e-01	2.964129e+03
0.0043        	1.000918e+05	3.237546e+02	5.489700e-02	1.252393e-05	6.441537e-01	2.963201e+03
0.00431       	1.000921e+05	3.237561e+02	5.489696e-02	1.252687e-05	6.437364e-01	2.961937e+03
0.00432       	1.000923e+05	3.237577e+02	5.489693e-02	1.253419e-05	6.433198e-01	2.960934e+03
0.00433       	1.000925e+05	3.237592e+02	5.489689e-02	1.254283e-05	6.429058e-01	2.959693e+03
0.00434       	1.000928e+05	3.237606e+02	5.489686e-02	1.254096e-05	6.424956e-01	2.958451e+03
0.00435       	1.000930e+05	3.237621e+02	5.489682e-02	1.255147e-05	6.420831e-01	2.957636e+03
0.00436       	1.000932e+05	3.237635e+02	5.489679e-02	1.255201e-05	6.416765e-01	2.956084e+03
0.00437       	1.000935e+05	3.237649e+02	5.489675e-02	1.256279e-05	6.412692e-01	2.955224e+03
0.00438       	1.000937e+05	3.237663e+02	5.489672e-02	1.257278e-05	6.408597e-01	2.954509e+03
0.00439       	1.000939e+05	3.237677e+02	5.489668e-02	1.257845e-05	6.404538e-01	2.953333e+03
0.0044        	1.000942e+05	3.237692e+02	5.489664e-02	1.259435e-05	6.400519e-01	2.951800e+03
0.00441       	1.000944e+05	3.237708e+02	5.489660e-02	1.261230e-05	6.396514e-01	2.950733e+03
0.00442       	1.000946e+05	3.237723e+02	5.489656e-02	1.262248e-05	6.392484e-01	2.950157e+03
0.00443       	1.000949e+05	3.237739e+02	5.489652e-02	1.264236e-05	6.388476e-01	2.948909e+03
0.00444       	1.000951e+05	3.237755e+02	5.489648e-02	1.266553e-05	6.384503e-01	2.947680e+03
0.00445       	1.000954e+05	3.237771e+02	5.489644e-02	1.268203e-05	6.380540e-01	2.946659e+03
0.00446       	1.000956e+05	3.237787e+02	5.489639e-02	1.270800e-05	6.376568e-01	2.945769e+03
0.00447       	1.000959e+05	3.237805e+02	5.489635e-02	1.273637e-05	6.372643e-01	2.944345e+03
0.00448       	1.000961e+05	3.237821e+02	5.489630e-02	1.275880e-05	6.368683e-01	2.943990e+03
0.00449       	1.000964e+05	3.237839e+02	5.489625e-02	1.279176e-05	6.364768e-01	2.942426e+03
0.0045        	1.000966e+05	3.237857e+02	5.489620e-02	1.282702e-05	6.360867e-01	2.941419e+03
0.00451       	1.000969e+05	3.237876e+02	5.489615e-02	1.286559e-05	6.356978e-01	2.940303e+03
0.00452       	1.000971e+05	3.237895e+02	5.489610e-02	1.291030e-05	6.353098e-01	2.939402e+03
0.00453       	1.000974e+05	3.237918e+02	5.489604e-02	1.297894e-05	6.349262e-01	2.937961e+03
0.00454       	1.000977e+05	3.237945e+02	5.489597e-02	1.305382e-05	6.345441e-01	2.936899e+03
0.00455       	1.000980e+05	3.237968e+02	5.489591e-02	1.302759e-05	6.341613e-01	2.936179e+03
0.00456       	1.000982e+05	3.237988e+02	5.489587e-02	1.298923e-05	6.337786e-01	2.935319e+03
0.00457       	1.000985e+05	3.238005e+02	5.489584e-02	1.297015e-05	6.333971e-01	2.934174e+03
0.00458       	1.000988e+05	3.238022e+02	5.489580e-02	1.296421e-05	6.330156e-01	2.933440e+03
0.00459       	1.000990e+05	3.238038e+02	5.489576e-02	1.296500e-05	6.326366e-01	2.932247e+03
0.0046        	1.000992e+05	3.238054e+02	5.489573e-02	1.297143e-05	6.322624e-01	2.930820e+03
0.00461       	1.000995e+05	3.238070e+02	5.489570e-02	1.297800e-05	6.318860e-01	2.930224e+03
0.00462       	1.000997e+05	3.238085e+02	5.489566e-02	1.298990e-05	6.315158e-01	2.928562e+03
0.00463       	1.001000e+05	3.238100e+02	5.489563e-02	1.299990e-05	6.311425e-01	2.928233e+03
0.00464       	1.001002e+05	3.238115e+02	5.489560e-02	1.301099e-05	6.307676e-01	2.927581e+03
0.00465       	1.001004e+05	3.238130e+02	5.489556e-02	1.303228e-05	6.303978e-01	2.926012e+03
0.00466       	1.001006e+05	3.238145e+02	5.489552e-02	1.304744e-05	6.300281e-01	2.925179e+03
0.00467       	1.001009e+05	3.238159e+02	5.489550e-02	1.305313e-05	6.296617e-01	2.924092e+03
0.00468       	1.001011e+05	3.238173e+02	5.489547e-02	1.306749e-05	6.292962e-01	2.922925e+03
0.00469       	1.001013e+05	3.238186e+02	5.489545e-02	1.307571e-05	6.289346e-01	2.921820e+03
0.0047        	1.001015e+05	3.238199e+02	5.489542e-02	1.308923e-05	6.285704e-01	2.921277e+03
0.00471       	1.001017e+05	3.238211e+02	5.489539e-02	1.310541e-05	6.282086e-01	2.920073e+03
0.00472       	1.001019e+05	3.238224e+02	5.489537e-02	1.312105e-05	6.278476e-01	2.919263e+03
0.00473       	1.001021e+05	3.238236e+02	5.489535e-02	1.313658e-05	6.274915e-01	2.917772e+03
0.00474       	1.001024e+05	3.238250e+02	5.489532e-02	1.315673e-05	6.271334e-01	2.917265e+03
0.00475       	1.001026e+05	3.238262e+02	5.489530e-02	1.317030e-05	6.267794e-01	2.915920e+03
0.00476       	1.001028e+05	3.238274e+02	5.489527e-02	1.318420e-05	6.264283e-01	2.914724e+03
0.00477       	1.001028e+05	3.238280e+02	5.489529e-02	1.308858e-05	6.260746e-01	2.914357e+03
0.00478       	1.001029e+05	3.238289e+02	5.489529e-02	1.302618e-05	6.257230e-01	2.913303e+03
0.00479       	1.001030e+05	3.238297e+02	5.489529e-02	1.298460e-05	6.253699e-01	2.912700e+03
0.0048        	1.001031e+05	3.238305e+02	5.489529e-02	1.296496e-05	6.250234e-01	2.911074e+03
0.00481       	1.001033e+05	3.238317e+02	5.489525e-02	1.299165e-05	6.246754e-01	2.910440e+03
0.00482       	1.001035e+05	3.238331e+02	5.489521e-02	1.302945e-05	6.243263e-01	2.909820e+03
0.00483       	1.001038e+05	3.238347e+02	5.489516e-02	1.308234e-05	6.239824e-01	2.908455e+03
